Season,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus,gamecode,group,datetime,TeamScore,OpponentScore,PlayerName,total_fp,Cluster
2023,25,1,P012711   ,1.0,0.0,RED,11,"SIMONOVIC, MARKO",10.43,6,3,3,0,2,0,0,4,1,5,1,1,1,0,0,4,0,6,-4.0,E2023_25,Regular Season,2023-10-18 20:00:00,76,82,M. Simonovic,6.0,2.0
2023,25,1,P011224   ,0.0,0.0,RED,13,"NAPIER, SHABAZZ",21.93,7,2,6,1,7,0,0,0,0,0,2,2,3,0,0,2,2,-2,-5.0,E2023_25,Regular Season,2023-10-18 20:00:00,76,82,S. Napier,-2.0,1.0
2023,25,1,P008966   ,1.0,0.0,RED,18,"TOBEY, MIKE",12.38,0,0,1,0,0,0,0,2,2,4,0,0,1,0,0,1,1,2,-5.0,E2023_25,Regular Season,2023-10-18 20:00:00,76,82,M. Tobey,2.0,2.0
2023,25,1,P009035   ,0.0,0.0,RED,21,"BOLOMBOY, JOEL",15.52,11,4,5,0,0,3,3,2,2,4,1,0,0,0,0,1,3,17,3.0,E2023_25,Regular Season,2023-10-18 20:00:00,76,82,J. Bolomboy,17.0,1.0
2023,25,1,P011964   ,0.0,0.0,RED,22,"ILIC, DALIBOR",1.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,E2023_25,Regular Season,2023-10-18 20:00:00,76,82,D. Ilic,-1.0,2.0
2023,25,1,P000848   ,0.0,1.0,RED,26,"NEDOVIC, NEMANJA",25.3,15,3,5,2,3,3,4,0,2,2,6,0,0,0,0,2,5,22,1.0,E2023_25,Regular Season,2023-10-18 20:00:00,76,82,N. Nedovic,22.0,1.0
2023,25,1,P006436   ,1.0,1.0,RED,31,"GIEDRAITIS, ROKAS",29.72,20,2,3,4,8,4,4,0,1,1,1,1,0,0,1,1,3,19,-5.0,E2023_25,Regular Season,2023-10-18 20:00:00,76,82,R. Giedraitis,19.0,1.0
2023,25,0,P011212   ,1.0,1.0,MCO,2,"OKOBO, ELIE",31.5,11,2,3,2,4,1,1,0,5,5,5,1,4,0,1,2,2,14,10.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,E. Okobo,15.4,1.0
2023,25,0,P011231   ,1.0,0.0,MCO,4,"BLOSSOMGAME, JARON",17.75,0,0,3,0,2,0,0,1,3,4,0,0,1,0,0,2,2,-2,14.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,J. Blossomgame,-1.8,1.0
2023,25,0,P010588   ,1.0,1.0,MCO,10,"BROWN, JOHN",24.25,11,5,7,0,0,1,2,0,1,1,2,0,0,0,0,2,3,12,17.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,J. Brown,13.2,2.0
2023,25,0,P011226   ,0.0,1.0,MCO,11,"DIALLO, ALPHA",20.63,12,3,6,1,2,3,4,4,4,8,3,1,1,0,0,2,3,19,1.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,A. Diallo,20.9,1.0
2023,25,0,P004790   ,0.0,0.0,MCO,12,"CORNELIE, PETR",10.07,5,1,1,1,2,0,0,0,0,0,0,0,4,1,0,3,0,-2,-16.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,P. Cornelie,-1.8,2.0
2023,25,0,P002581   ,0.0,0.0,MCO,14,"JAITEH, MAM",6.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-12.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,M. Jaiteh,0.0,1.0
2023,25,0,P012709   ,0.0,0.0,MCO,15,"WALKER, KEMBA",10.32,2,0,1,0,2,2,2,1,1,2,1,0,0,0,0,2,2,2,-9.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,K. Walker,2.2,2.0
2023,25,0,PLCZ      ,1.0,1.0,MCO,20,"MOTIEJUNAS, DONATAS",17.45,9,4,5,0,1,1,2,0,1,1,1,0,0,1,0,2,2,9,19.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,D. Motiejunas,9.9,1.0
2023,25,0,P012515   ,0.0,0.0,MCO,22,"TARPEY, TERRY",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,T. Tarpey,0.0,3.0
2023,25,0,P004197   ,0.0,0.0,MCO,24,"OUATTARA, YAKUBA",12.37,6,0,1,2,2,0,0,1,1,2,0,0,0,0,0,1,0,6,0.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,Y. Ouattara,6.6,2.0
2023,25,0,P011196   ,0.0,0.0,MCO,45,"HALL, DONTA",13.83,8,3,3,0,0,2,2,1,3,4,0,1,0,0,0,1,2,14,-1.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,D. Hall,15.4,1.0
2023,25,0,P005985   ,1.0,1.0,MCO,55,"JAMES, MIKE",35.75,18,3,5,4,8,0,0,0,3,3,11,1,4,0,0,3,4,24,7.0,E2023_25,Regular Season,2023-10-18 20:00:00,82,76,M. James,26.4,1.0
2023,26,1,P000556   ,0.0,1.0,PAM,1,"CLAVER, VICTOR",22.8,10,2,2,2,3,0,0,1,6,7,0,1,2,0,0,1,2,16,12.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,V. Claver,17.6,2.0
2023,26,1,P006643   ,1.0,0.0,PAM,2,"PUERTO, JOSEP",21.22,7,2,4,0,0,3,3,1,0,1,1,0,1,0,2,1,1,4,-5.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,J. Puerto,4.4,2.0
2023,26,1,P012738   ,0.0,0.0,PAM,3,"REUVERS, NATHAN",15.48,6,1,4,1,2,1,2,0,3,3,2,0,0,2,0,1,2,9,15.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,N. Reuvers,9.9,2.0
2023,26,1,P010393   ,0.0,0.0,PAM,4,"PRADILLA, JAIME",14.73,6,3,4,0,0,0,0,1,2,3,1,0,1,0,0,1,3,10,14.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,J. Pradilla,11.0,1.0
2023,26,1,P010568   ,1.0,1.0,PAM,7,"JONES, CHRIS",25.55,8,1,6,2,4,0,0,0,3,3,5,3,1,0,0,3,1,9,3.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,C. Jones,9.9,1.0
2023,26,1,P009101   ,0.0,0.0,PAM,8,"FERRANDO, GUILLEM",3.98,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,7.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,G. Ferrando,1.1,2.0
2023,26,1,P003960   ,1.0,1.0,PAM,10,"INGLIS, DAMIEN",20.17,11,3,6,0,0,5,6,2,2,4,2,0,2,0,0,2,5,14,-9.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,D. Inglis,15.4,1.0
2023,26,1,P004863   ,0.0,1.0,PAM,16,"JOVIC, STEFAN",19.45,7,3,3,0,0,1,2,1,3,4,6,2,3,0,0,0,1,16,23.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,S. Jovic,17.6,2.0
2023,26,1,P012739   ,0.0,0.0,PAM,21,"TOURE, BOUBACAR",11.82,4,2,5,0,0,0,0,1,0,1,0,0,1,0,1,2,0,-2,3.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,B. Toure,-1.8,2.0
2023,26,1,P012740   ,1.0,0.0,PAM,30,"ROBERTSON, KASSIUS",24.57,3,0,0,1,5,0,0,0,2,2,0,0,1,0,0,2,0,-2,-17.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,K. Robertson,-1.8,2.0
2023,26,1,P007870   ,1.0,1.0,PAM,32,"DAVIES, BRANDON",17.8,10,3,7,0,0,4,4,0,3,3,2,1,3,1,0,3,3,10,-5.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,B. Davies,11.0,1.0
2023,26,1,P010754   ,0.0,0.0,PAM,50,"MARI, LUCAS",2.43,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,2,4.0,E2023_26,Regular Season,2023-10-18 20:30:00,75,66,L. Mari,2.2,
2023,26,0,P012744   ,1.0,0.0,TEL,1,"CLEVELAND, ANTONIUS",12.17,5,2,3,0,1,1,2,0,2,2,0,0,2,0,0,2,1,1,-9.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,A. Cleveland,1.0,2.0
2023,26,0,P011971   ,0.0,0.0,TEL,3,"WEBB III, JAMES",14.62,9,0,1,2,4,3,4,1,3,4,0,2,1,0,0,2,3,11,-7.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,J. Webb iii,11.0,1.0
2023,26,0,P009622   ,1.0,1.0,TEL,4,"BROWN, LORENZO",33.77,13,1,6,2,6,5,6,0,2,2,11,0,7,0,1,2,4,10,7.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,L. Brown,10.0,1.0
2023,26,0,P004233   ,0.0,0.0,TEL,8,"MENCO, RAFI",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,R. Menco,0.0,2.0
2023,26,0,P011219   ,0.0,0.0,TEL,9,"SORKIN, ROMAN",11.25,0,0,2,0,0,0,0,1,1,2,0,0,1,2,1,1,0,-1,-12.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,R. Sorkin,-1.0,1.0
2023,26,0,P007990   ,0.0,1.0,TEL,12,"DIBARTOLOMEO, JOHN",20.18,0,0,0,0,3,0,0,1,1,2,1,0,1,0,0,2,2,-1,-24.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,J. Dibartolomeo,-1.0,2.0
2023,26,0,P011214   ,0.0,1.0,TEL,14,"RIVERO, JASIEL",20.9,5,2,4,0,0,1,2,2,0,2,0,0,1,1,0,2,1,3,-11.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,J. Rivero,3.0,1.0
2023,26,0,P005145   ,1.0,0.0,TEL,15,"COHEN, JAKE",13.28,7,2,2,1,1,0,0,0,0,0,2,0,0,0,0,4,0,5,9.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,J. Cohen,5.0,2.0
2023,26,0,P011199   ,1.0,0.0,TEL,32,"NEBO, JOSH",21.27,4,2,5,0,0,0,0,2,3,5,0,0,0,0,1,1,1,5,3.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,J. Nebo,5.0,1.0
2023,26,0,P011193   ,0.0,1.0,TEL,45,"BLATT, TAMIR",21.03,3,0,0,1,6,0,0,0,1,1,4,0,1,0,0,1,3,4,-8.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,T. Blatt,4.0,2.0
2023,26,0,P009783   ,1.0,1.0,TEL,50,"COLSON, BONZIE",31.53,20,6,7,2,5,2,3,0,4,4,0,0,0,0,0,2,3,20,7.0,E2023_26,Regular Season,2023-10-18 20:30:00,66,75,B. Colson,20.0,1.0
2023,27,1,P009549   ,1.0,1.0,VIR,0,"CORDINIER, ISAIA",25.52,7,0,3,2,6,1,2,1,1,2,2,1,1,0,0,3,3,3,0.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,I. Cordinier,3.3,1.0
2023,27,1,P010781   ,0.0,0.0,VIR,1,"LUNDBERG, IFFE",6.18,3,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,2,6.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,I. Lundberg,2.2,1.0
2023,27,1,PBCN      ,1.0,1.0,VIR,3,"BELINELLI, MARCO",24.4,12,3,5,1,4,3,3,0,2,2,2,2,1,0,0,1,2,13,7.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,M. Belinelli,14.3,1.0
2023,27,1,P006739   ,0.0,0.0,VIR,6,"PAJOLA, ALESSANDRO",19.3,3,0,1,1,4,0,0,0,0,0,3,3,1,0,0,2,0,2,19.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,A. Pajola,2.2,2.0
2023,27,1,P011192   ,0.0,0.0,VIR,9,"SMITH, JALEEN",9.0,3,0,0,1,2,0,0,0,1,1,2,0,0,0,0,0,0,5,4.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,J. Smith,5.5,2.0
2023,27,1,P004007   ,0.0,0.0,VIR,13,"DOBRIC, OGNJEN",14.9,6,0,0,2,3,0,0,0,1,1,0,0,1,0,0,1,0,4,5.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,O. Dobric,4.4,2.0
2023,27,1,P012714   ,0.0,0.0,VIR,15,"CACOK, DEVONTAE",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,D. Cacok,0.0,2.0
2023,27,1,P001133   ,1.0,1.0,VIR,21,"SHENGELIA, TORNIKE",27.37,26,8,9,1,2,7,8,0,4,4,3,0,0,0,0,2,4,32,14.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,T. Shengelia,35.2,1.0
2023,27,1,P001844   ,1.0,1.0,VIR,23,"HACKETT, DANIEL",20.7,5,1,2,1,3,0,0,2,2,4,6,2,1,0,0,2,2,13,-8.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,D. Hackett,14.3,1.0
2023,27,1,P008847   ,0.0,1.0,VIR,25,"MICKEY, JORDAN",18.68,15,7,11,0,1,1,3,2,3,5,1,1,2,1,1,1,3,15,5.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,J. Mickey,16.5,1.0
2023,27,1,P003048   ,1.0,0.0,VIR,42,"DUNSTON, BRYANT",21.32,7,3,3,0,0,1,1,1,3,4,1,0,1,0,0,2,2,11,6.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,B. Dunston,12.1,1.0
2023,27,1,P003527   ,0.0,0.0,VIR,55,"ABASS, AWUDU",12.63,0,0,1,0,2,0,0,1,1,2,0,0,1,1,0,1,0,-2,-3.0,E2023_27,Regular Season,2023-10-18 20:30:00,87,76,A. Abass,-1.8,2.0
2023,27,0,P012720   ,1.0,1.0,BER,0,"BROWN, STERLING",26.53,17,5,6,1,5,4,4,0,6,6,2,0,1,0,0,2,3,20,2.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,S. Brown,20.0,1.0
2023,27,0,P008384   ,0.0,0.0,BER,1,"PROCIDA, GABRIELE",13.47,2,1,4,0,1,0,0,2,2,4,0,1,0,0,1,1,0,1,-13.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,G. Procida,1.0,1.0
2023,27,0,P008173   ,0.0,1.0,BER,3,"SPAGNOLO, MATTEO",14.87,15,5,9,1,1,2,2,0,0,0,2,1,1,0,0,0,2,15,-4.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,M. Spagnolo,15.0,2.0
2023,27,0,P008211   ,0.0,0.0,BER,6,"DELOW, MALTE",11.03,6,1,1,1,1,1,1,0,1,1,0,0,2,0,0,3,2,4,11.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,M. Delow,4.0,2.0
2023,27,0,P007025   ,0.0,0.0,BER,9,"MATTISSECK, JONAS",12.35,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,4,-9.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,J. Mattisseck,4.0,2.0
2023,27,0,P006251   ,0.0,0.0,BER,10,"SCHNEIDER, TIM",14.87,4,2,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,-18.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,T. Schneider,2.0,2.0
2023,27,0,P008967   ,1.0,1.0,BER,11,"THOMAS, MATT",27.65,2,1,2,0,2,0,0,0,2,2,3,1,3,0,0,1,0,1,-2.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,M. Thomas,1.0,2.0
2023,27,0,P006819   ,0.0,1.0,BER,16,"NIKIC, KRESIMIR",1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,K. Nikic,2.0,2.0
2023,27,0,P007550   ,1.0,0.0,BER,18,"SAMAR, ZIGA",14.1,0,0,0,0,1,0,0,0,0,0,2,2,3,0,0,2,1,-1,-18.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,Z. Samar,-1.0,2.0
2023,27,0,P006919   ,1.0,1.0,BER,19,"OLINDE, LOUIS",20.38,10,1,1,2,3,2,4,0,3,3,0,0,0,0,0,2,2,10,-4.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,L. Olinde,10.0,2.0
2023,27,0,P003958   ,1.0,0.0,BER,32,"THIEMANN, JOHANNES",26.82,13,2,6,3,3,0,2,3,7,10,3,0,3,0,1,1,2,17,8.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,J. Thiemann,17.0,1.0
2023,27,0,P012721   ,0.0,0.0,BER,34,"BEAN, JUSTIN",16.93,2,1,3,0,1,0,0,1,1,2,0,1,0,1,0,3,1,1,-8.0,E2023_27,Regular Season,2023-10-18 20:30:00,76,87,J. Bean,1.0,1.0
2023,28,1,P011157   ,1.0,0.0,ULK,0,"MOTLEY, JOHNATHAN",30.0,15,5,6,1,1,2,4,3,1,4,2,0,2,0,0,3,6,19,14.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,J. Motley,20.9,1.0
2023,28,1,P006661   ,0.0,1.0,ULK,3,"WILBEKIN, SCOTTIE",20.07,18,3,5,3,7,3,3,0,2,2,2,0,0,0,0,0,2,18,6.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,S. Wilbekin,19.8,1.0
2023,28,1,P002968   ,0.0,0.0,ULK,5,"SANLI, SERTAC",7.18,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,-1,-13.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,S. Sanli,-0.9,1.0
2023,28,1,P005844   ,0.0,1.0,ULK,9,"PAPAGIANNIS, GEORGIOS",10.0,2,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,5,1.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,G. Papagiannis,5.5,1.0
2023,28,1,P002969   ,0.0,0.0,ULK,10,"MAHMUTOGLU, MELIH",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,M. Mahmutoglu,0.0,2.0
2023,28,1,P008962   ,1.0,0.0,ULK,11,"HAYES-DAVIS, NIGEL",27.88,14,2,2,2,6,4,7,1,2,3,4,3,4,0,0,2,4,15,24.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,N. Hayes-davis,16.5,1.0
2023,28,1,P006961   ,0.0,1.0,ULK,13,"BIBEROVIC, TARIK",22.23,17,1,2,5,8,0,0,2,2,4,0,0,1,0,0,4,0,12,27.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,T. Biberovic,13.2,1.0
2023,28,1,P010560   ,1.0,0.0,ULK,21,"PIERRE, DYSHAWN",22.65,7,2,2,1,5,0,0,0,3,3,1,1,0,0,0,1,1,8,-8.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,D. Pierre,8.8,2.0
2023,28,1,P004004   ,1.0,0.0,ULK,23,"GUDURIC, MARKO",20.97,14,3,6,2,7,2,2,1,0,1,2,1,1,0,0,3,2,8,5.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,M. Guduric,8.8,1.0
2023,28,1,P001932   ,1.0,0.0,ULK,33,"CALATHES, NICK",23.7,7,2,6,1,1,0,0,1,7,8,9,2,0,0,2,2,2,20,13.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,N. Calathes,22.0,1.0
2023,28,1,P011052   ,0.0,1.0,ULK,41,"MADAR, YAM",15.07,7,2,3,1,2,0,0,0,1,1,0,1,0,0,0,1,1,7,6.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,Y. Madar,7.7,2.0
2023,28,1,P011980   ,0.0,1.0,ULK,77,"SESTINA, NATHAN",0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_28,Regular Season,2023-10-19 19:45:00,101,86,N. Sestina,0.0,2.0
2023,28,0,P012729   ,0.0,1.0,ASV,0,"SCOTT, MIKE",18.27,5,1,3,1,5,0,0,0,2,2,2,0,0,0,0,0,0,3,-13.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,M. Scott,3.0,1.0
2023,28,0,P011225   ,1.0,0.0,ASV,3,"LEE, PARIS",20.23,9,0,2,3,4,0,0,0,1,1,5,1,1,0,0,5,1,8,9.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,P. Lee,8.0,1.0
2023,28,0,PKIR      ,1.0,1.0,ASV,5,"KAHUDI, CHARLES",29.48,6,2,7,0,1,2,2,2,6,8,1,0,2,0,0,2,4,9,-12.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,C. Kahudi,9.0,2.0
2023,28,0,P004194   ,1.0,1.0,ASV,7,"LAUVERGNE, JOFFREY",25.27,11,4,7,1,1,0,0,2,1,3,5,2,2,0,0,1,1,16,-10.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,J. Lauvergne,16.0,1.0
2023,28,0,P003274   ,0.0,0.0,ASV,10,"DALLO, BORIS",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,B. Dallo,0.0,3.0
2023,28,0,P000229   ,0.0,0.0,ASV,11,"JACKSON, EDWIN",1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-4.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,E. Jackson,-1.0,2.0
2023,28,0,P002100   ,0.0,1.0,ASV,12,"DE COLO, NANDO",24.82,11,2,5,1,4,4,4,0,2,2,3,0,5,0,0,2,4,7,-17.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,N. De colo,7.0,1.0
2023,28,0,P012730   ,0.0,0.0,ASV,15,"EGBUNU, JOHN",11.23,4,2,3,0,0,0,0,3,2,5,0,0,0,0,1,4,0,3,1.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,J. Egbunu,3.0,2.0
2023,28,0,P006568   ,1.0,0.0,ASV,19,"FALL, YOUSSOUPHA",24.7,7,1,2,0,0,5,6,0,2,2,0,0,1,1,0,0,4,11,-7.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,Y. Fall,11.0,1.0
2023,28,0,P012731   ,0.0,0.0,ASV,24,"NDIAYE, MBAYE",11.32,6,3,3,0,0,0,1,1,0,1,1,1,0,1,0,1,1,9,-5.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,M. Ndiaye,9.0,3.0
2023,28,0,P011386   ,0.0,0.0,ASV,31,"YAACOV, NOAM",5.27,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,N. Yaacov,0.0,2.0
2023,28,0,P012732   ,1.0,1.0,ASV,33,"JACKSON, FRANK",28.38,25,5,5,3,8,6,8,0,2,2,3,0,0,0,0,3,3,23,-13.0,E2023_28,Regular Season,2023-10-19 19:45:00,86,101,F. Jackson,23.0,2.0
2023,29,1,P008855   ,1.0,0.0,OLY,0,"WALKUP, THOMAS",37.27,11,2,4,1,8,4,4,1,2,3,4,3,3,0,1,4,3,7,8.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,T. Walkup,7.7,2.0
2023,29,1,P007982   ,0.0,1.0,OLY,1,"WILLIAMS-GOSS, NIGEL",31.15,9,2,9,1,4,2,2,1,0,1,3,1,0,0,1,4,2,1,8.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,N. Williams-goss,1.1,2.0
2023,29,1,P010612   ,1.0,1.0,OLY,3,"CANAAN, ISAIAH",24.42,11,1,1,3,8,0,0,0,0,0,2,2,2,0,0,2,1,7,-6.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,I. Canaan,7.7,1.0
2023,29,1,P006302   ,0.0,0.0,OLY,4,"LOUNTZIS, MICHALIS",5.5,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,-4.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,M. Lountzis,0.0,2.0
2023,29,1,P010392   ,0.0,1.0,OLY,5,"LARENTZAKIS, GIANNOULIS",22.0,19,2,4,2,6,9,9,1,2,3,1,3,0,0,0,3,6,23,14.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,G. Larentzakis,25.3,2.0
2023,29,1,P012023   ,0.0,0.0,OLY,9,"PAPAS, GEORGE",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,G. Papas,0.0,
2023,29,1,P008811   ,1.0,0.0,OLY,10,"FALL, MOUSTAPHA",19.58,5,2,2,0,0,1,1,2,2,4,2,0,2,1,0,4,3,9,-10.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,M. Fall,9.9,1.0
2023,29,1,P001255   ,1.0,1.0,OLY,16,"PAPANIKOLAOU, KOSTAS",39.58,10,1,2,2,5,2,2,2,5,7,2,1,2,0,0,2,3,15,9.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,K. Papanikolaou,16.5,1.0
2023,29,1,P008829   ,1.0,0.0,OLY,25,"PETERS, ALEC",20.08,15,4,5,2,4,1,2,0,4,4,1,0,2,0,0,3,2,13,-13.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,A. Peters,14.3,1.0
2023,29,1,P003941   ,0.0,1.0,OLY,33,"MILUTINOV, NIKOLA",25.42,16,2,4,0,0,12,14,5,2,7,2,0,1,0,0,0,10,30,14.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,N. Milutinov,33.0,1.0
2023,29,1,P010631   ,0.0,0.0,OLY,50,"TANOULIS, GEORGIOS",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,G. Tanoulis,0.0,
2023,29,1,P012298   ,0.0,0.0,OLY,81,"ABOSI, VENIAMIN",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_29,Regular Season,2023-10-19 20:15:00,98,94,V. Abosi,0.0,
2023,29,0,P009212   ,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_29,Regular Season,2023-10-19 20:15:00,94,98,T. Vukcevic,0.0,2.0
2023,29,0,P008987   ,0.0,0.0,PAR,2,"LEDAY, ZACH",41.48,18,4,7,1,3,7,7,1,4,5,4,4,2,0,0,5,5,24,-5.0,E2023_29,Regular Season,2023-10-19 20:15:00,94,98,Z. Leday,24.0,1.0
2023,29,0,P003983   ,1.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",19.58,5,1,2,0,1,3,4,1,1,2,2,0,3,1,1,2,2,3,-6.0,E2023_29,Regular Season,2023-10-19 20:15:00,94,98,A. Avramovic,3.0,2.0
2023,29,0,P011050   ,0.0,1.0,PAR,5,"KOPRIVICA, BALSA",10.02,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,-11.0,E2023_29,Regular Season,2023-10-19 20:15:00,94,98,B. Koprivica,0.0,2.0
